License Plate,Transaction Type,Description,Value,Customer,Segment,Contract Duration
LQU-874,Rental,Rental of HILUX CS DSL 4X4,8688,customer_1,mining,24
LQU-874,Rental,Rental of HILUX CS DSL 4X4,8688,customer_1,mining,24
LQU-874,Sale,Sale of HILUX CS DSL 4X4,126126,customer_1,mining,24
KOR-124,Purchase,Purchase of JEEP-RENEGADE SPORT 1.8 FLEX,-75000,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2479,customer_1,mining,24
KOR-124,Sale,Sale of JEEP-RENEGADE SPORT 1.8 FLEX,39847,customer_1,mining,24
ATO-445,Purchase,Purchase of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,-52000,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Rental,Rental of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,1718,customer_1,mining,24
ATO-445,Sale,Sale of RENAULT-SANDERO AUTHENTIQUE 1.0 FLEX,26356,customer_1,mining,24
DUL-877,Purchase,Purchase of FORD-KA SE 1.0 FLEX,-50000,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Rental,Rental of FORD-KA SE 1.0 FLEX,1652,customer_1,mining,24
DUL-877,Sale,Sale of FORD-KA SE 1.0 FLEX,22834,customer_1,mining,24
PRH-141,Purchase,Purchase of TOYOTA-COROLLA XEi 2.0 FLEX,-90000,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_1,mining,24
PRH-141,Sale,Sale of TOYOTA-COROLLA XEi 2.0 FLEX,42795,customer_1,mining,24
ZYI-764,Purchase,Purchase of DUSTER OROCH EXPRESS 1.6 SCE,-88606,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2928,customer_1,mining,24
ZYI-764,Sale,Sale of DUSTER OROCH EXPRESS 1.6 SCE,47688,customer_1,mining,24
YKG-188,Purchase,Purchase of JEEP-RENEGADE SPORT 1.8 FLEX,-75000,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Rental,Rental of JEEP-RENEGADE SPORT 1.8 FLEX,2308,customer_1,energy,32
YKG-188,Sale,Sale of JEEP-RENEGADE SPORT 1.8 FLEX,49689,customer_1,energy,32
JHZ-815,Purchase,Purchase of HILUX CS DSL 4X4,-262854,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Rental,Rental of HILUX CS DSL 4X4,8090,customer_1,energy,32
JHZ-815,Sale,Sale of HILUX CS DSL 4X4,189306,customer_1,energy,32
JIV-255,Purchase,Purchase of DUSTER OROCH EXPRESS 1.6 SCE,-88606,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Rental,Rental of DUSTER OROCH EXPRESS 1.6 SCE,2727,customer_1,energy,32
JIV-255,Sale,Sale of DUSTER OROCH EXPRESS 1.6 SCE,59678,customer_1,energy,32
SWE-812,Purchase,Purchase of HONDA-CIVIC LX 2.0 FLEX,-95000,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Rental,Rental of HONDA-CIVIC LX 2.0 FLEX,2620,customer_1,other,8
SWE-812,Sale,Sale of HONDA-CIVIC LX 2.0 FLEX,75722,customer_1,other,8
ZDV-258,Purchase,Purchase of FIAT-NOVA STRADA ENDURANCE CS 1.4,-81702,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_1,other,8
ZDV-258,Sale,Sale of FIAT-NOVA STRADA ENDURANCE CS 1.4,58455,customer_1,other,8
JDE-519,Purchase,Purchase of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,-201850,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,5567,customer_1,other,8
JDE-519,Sale,Sale of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,151388,customer_1,other,8
UVZ-659,Purchase,Purchase of VW-GOL TREND 1.6 FLEX 4P,-34083,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,940,customer_1,other,8
UVZ-659,Sale,Sale of VW-GOL TREND 1.6 FLEX 4P,26675,customer_1,other,8
