id_customer,id_vehicle,desc_vehicle,purchase_value,selling_value,segment,contract_duration
customer_81,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,103887,energy,33
customer_64,vehicle_1,SAVEIRO CS RB MPI,82245,63066,agribusiness,24
customer_79,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43493,engineering,8
customer_15,vehicle_6,TOYOTA-HILUX CS 4X4,172298,126820,energy,35
customer_99,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,34926,mining,32
customer_50,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,73335,mining,15
customer_8,vehicle_1,SAVEIRO CS RB MPI,82245,39476,mining,30
customer_33,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65801,engineering,14
customer_95,vehicle_1,SAVEIRO CS RB MPI,82245,62209,agribusiness,16
customer_13,vehicle_1,SAVEIRO CS RB MPI,82245,61029,other,9
customer_66,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120267,energy,34
customer_29,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,89302,mining,17
customer_81,vehicle_7,HILUX CS DSL 4X4,262854,193881,energy,24
customer_22,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43824,energy,19
customer_79,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,62824,engineering,15
customer_15,vehicle_1,SAVEIRO CS RB MPI,82245,52760,energy,35
customer_68,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16268,mining,22
customer_52,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122020,engineering,9
customer_32,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,33186,mining,26
customer_55,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,103814,energy,22
customer_83,vehicle_8,GM-S10 CABINE SIMPLES,175555,130523,other,8
customer_89,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,121675,agribusiness,13
customer_66,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60879,energy,31
customer_19,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63980,energy,14
customer_28,vehicle_1,SAVEIRO CS RB MPI,82245,64975,agribusiness,14
customer_71,vehicle_6,TOYOTA-HILUX CS 4X4,172298,112850,energy,28
customer_80,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49944,other,14
customer_20,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,105823,engineering,8
customer_68,vehicle_6,TOYOTA-HILUX CS 4X4,172298,84029,mining,36
customer_30,vehicle_1,SAVEIRO CS RB MPI,82245,59243,agribusiness,22
customer_29,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,39553,mining,16
customer_4,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25717,agribusiness,18
customer_82,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,48900,other,8
customer_52,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,42829,engineering,12
customer_38,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,143825,energy,16
customer_36,vehicle_6,TOYOTA-HILUX CS 4X4,172298,105952,energy,34
customer_47,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,17573,mining,27
customer_54,vehicle_8,GM-S10 CABINE SIMPLES,175555,120271,energy,15
customer_62,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127962,engineering,6
customer_85,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,129795,energy,25
customer_32,vehicle_7,HILUX CS DSL 4X4,262854,139389,mining,15
customer_27,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,110851,energy,25
customer_85,vehicle_8,GM-S10 CABINE SIMPLES,175555,119166,energy,26
customer_74,vehicle_7,HILUX CS DSL 4X4,262854,194761,agribusiness,17
customer_68,vehicle_7,HILUX CS DSL 4X4,262854,137664,mining,22
customer_65,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,138575,energy,20
customer_87,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,106591,engineering,6
customer_94,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,110252,engineering,15
customer_43,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,18098,mining,30
customer_70,vehicle_1,SAVEIRO CS RB MPI,82245,56113,engineering,13
customer_57,vehicle_7,HILUX CS DSL 4X4,262854,168155,energy,29
customer_71,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,142626,energy,21
customer_80,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,152960,other,8
customer_10,vehicle_6,TOYOTA-HILUX CS 4X4,172298,126929,energy,15
customer_14,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,53191,energy,29
customer_52,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,58216,engineering,15
customer_74,vehicle_1,SAVEIRO CS RB MPI,82245,63849,agribusiness,21
customer_29,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,84848,mining,18
customer_87,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25111,engineering,14
customer_1,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,147751,agribusiness,20
customer_53,vehicle_1,SAVEIRO CS RB MPI,82245,42076,mining,15
customer_8,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,102260,mining,19
customer_76,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,43230,mining,24
customer_75,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,61616,other,13
customer_40,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22640,engineering,15
customer_73,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22646,engineering,10
customer_97,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,117889,engineering,13
customer_34,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,66889,agribusiness,19
customer_17,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,68819,other,13
customer_26,vehicle_8,GM-S10 CABINE SIMPLES,175555,125345,engineering,15
customer_100,vehicle_1,SAVEIRO CS RB MPI,82245,37154,mining,16
customer_50,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,42018,mining,17
customer_28,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,124708,agribusiness,24
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,38355,mining,21
customer_42,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,29115,mining,29
customer_37,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58132,agribusiness,18
customer_81,vehicle_8,GM-S10 CABINE SIMPLES,175555,105831,energy,19
customer_61,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65539,agribusiness,23
customer_14,vehicle_1,SAVEIRO CS RB MPI,82245,59815,energy,31
customer_8,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,36995,mining,36
customer_31,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,150844,engineering,13
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,40814,mining,31
customer_44,vehicle_1,SAVEIRO CS RB MPI,82245,55739,energy,13
customer_33,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,105545,engineering,15
customer_19,vehicle_8,GM-S10 CABINE SIMPLES,175555,123147,energy,13
customer_39,vehicle_6,TOYOTA-HILUX CS 4X4,172298,120815,agribusiness,24
customer_1,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,68135,agribusiness,13
customer_50,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,80177,mining,25
customer_17,vehicle_1,SAVEIRO CS RB MPI,82245,63484,other,7
customer_8,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,39095,mining,18
customer_69,vehicle_7,HILUX CS DSL 4X4,262854,189229,other,17
customer_94,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25094,engineering,15
customer_66,vehicle_8,GM-S10 CABINE SIMPLES,175555,108799,energy,21
customer_30,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,57931,agribusiness,20
customer_42,vehicle_8,GM-S10 CABINE SIMPLES,175555,85142,mining,28
customer_100,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,95699,mining,23
customer_18,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,77146,mining,27
customer_50,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,29952,mining,33
customer_94,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,139322,engineering,7
customer_39,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49326,agribusiness,22
customer_43,vehicle_6,TOYOTA-HILUX CS 4X4,172298,81229,mining,21
customer_18,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,83786,mining,21
customer_13,vehicle_6,TOYOTA-HILUX CS 4X4,172298,124837,other,13
customer_19,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,50612,energy,25
customer_57,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,61756,energy,29
customer_92,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24015,agribusiness,21
customer_10,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,40899,energy,36
customer_71,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,101661,energy,23
customer_5,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,85483,mining,26
customer_1,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,27029,agribusiness,19
customer_79,vehicle_1,SAVEIRO CS RB MPI,82245,60716,engineering,14
customer_45,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,41951,energy,25
customer_87,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,141687,engineering,9
customer_38,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,101308,energy,13
customer_33,vehicle_7,HILUX CS DSL 4X4,262854,181654,engineering,6
customer_14,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,55059,energy,20
customer_87,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,57033,engineering,5
customer_90,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64673,agribusiness,24
customer_34,vehicle_1,SAVEIRO CS RB MPI,82245,63184,agribusiness,22
customer_88,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,118810,energy,23
customer_58,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,122187,agribusiness,17
customer_54,vehicle_7,HILUX CS DSL 4X4,262854,161062,energy,26
customer_30,vehicle_8,GM-S10 CABINE SIMPLES,175555,125500,agribusiness,19
customer_40,vehicle_8,GM-S10 CABINE SIMPLES,175555,125531,engineering,7
customer_12,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,148782,energy,24
customer_39,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,125527,agribusiness,24
customer_67,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65296,energy,35
customer_22,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22868,energy,30
customer_85,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43823,energy,20
customer_13,vehicle_6,TOYOTA-HILUX CS 4X4,172298,121101,other,10
customer_98,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,101076,energy,20
customer_48,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,96427,mining,28
customer_41,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,41610,energy,32
customer_76,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16684,mining,34
customer_75,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,118814,other,15
customer_24,vehicle_8,GM-S10 CABINE SIMPLES,175555,126458,agribusiness,17
customer_73,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44073,engineering,14
customer_79,vehicle_1,SAVEIRO CS RB MPI,82245,54448,engineering,11
customer_57,vehicle_6,TOYOTA-HILUX CS 4X4,172298,105825,energy,21
customer_51,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,99133,mining,15
customer_19,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24643,energy,34
customer_53,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16071,mining,27
customer_18,vehicle_8,GM-S10 CABINE SIMPLES,175555,91799,mining,23
customer_66,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,53874,energy,25
customer_33,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122198,engineering,11
customer_98,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,109024,energy,25
customer_27,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,50924,energy,34
customer_27,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44770,energy,26
customer_32,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,41981,mining,22
customer_14,vehicle_6,TOYOTA-HILUX CS 4X4,172298,124842,energy,20
customer_42,vehicle_6,TOYOTA-HILUX CS 4X4,172298,92255,mining,20
customer_89,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24742,agribusiness,18
customer_82,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,160989,other,21
customer_40,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123064,engineering,7
customer_71,vehicle_6,TOYOTA-HILUX CS 4X4,172298,106452,energy,24
customer_5,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,36574,mining,30
customer_9,vehicle_8,GM-S10 CABINE SIMPLES,175555,87902,mining,25
customer_96,vehicle_7,HILUX CS DSL 4X4,262854,188057,agribusiness,19
customer_92,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,124942,agribusiness,21
customer_10,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120115,energy,20
customer_25,vehicle_1,SAVEIRO CS RB MPI,82245,58706,other,23
customer_33,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,114395,engineering,13
customer_15,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,135703,energy,14
customer_21,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24976,agribusiness,19
customer_96,vehicle_7,HILUX CS DSL 4X4,262854,186902,agribusiness,20
customer_52,vehicle_1,SAVEIRO CS RB MPI,82245,56823,engineering,6
customer_61,vehicle_1,SAVEIRO CS RB MPI,82245,63675,agribusiness,17
customer_59,vehicle_1,SAVEIRO CS RB MPI,82245,58886,energy,29
customer_65,vehicle_7,HILUX CS DSL 4X4,262854,186765,energy,21
customer_37,vehicle_1,SAVEIRO CS RB MPI,82245,63763,agribusiness,22
customer_49,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123491,energy,27
customer_81,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,38626,energy,23
customer_67,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,122633,energy,29
customer_42,vehicle_1,SAVEIRO CS RB MPI,82245,43071,mining,20
customer_47,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,37369,mining,23
customer_31,vehicle_8,GM-S10 CABINE SIMPLES,175555,118879,engineering,10
customer_60,vehicle_1,SAVEIRO CS RB MPI,82245,64274,other,22
customer_81,vehicle_1,SAVEIRO CS RB MPI,82245,54804,energy,33
customer_11,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127717,engineering,5
customer_3,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,112405,engineering,6
customer_36,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,55546,energy,32
customer_60,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,124072,other,8
customer_86,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,57892,energy,25
customer_72,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,42049,mining,16
customer_100,vehicle_7,HILUX CS DSL 4X4,262854,133896,mining,16
customer_62,vehicle_1,SAVEIRO CS RB MPI,82245,57723,engineering,12
customer_5,vehicle_6,TOYOTA-HILUX CS 4X4,172298,83534,mining,25
customer_58,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,148167,agribusiness,23
customer_68,vehicle_8,GM-S10 CABINE SIMPLES,175555,88655,mining,20
customer_31,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45536,engineering,13
customer_7,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44925,other,7
customer_62,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24828,engineering,11
customer_34,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50481,agribusiness,14
customer_33,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,119118,engineering,8
customer_84,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,149312,other,17
customer_84,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122843,other,11
customer_55,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,130446,energy,35
customer_97,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,120863,engineering,7
customer_65,vehicle_7,HILUX CS DSL 4X4,262854,182487,energy,28
customer_84,vehicle_1,SAVEIRO CS RB MPI,82245,61716,other,24
customer_40,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,145318,engineering,11
customer_100,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,43734,mining,24
customer_39,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,26149,agribusiness,20
customer_91,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25087,engineering,7
customer_83,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,63097,other,6
customer_49,vehicle_7,HILUX CS DSL 4X4,262854,195325,energy,18
customer_42,vehicle_1,SAVEIRO CS RB MPI,82245,40587,mining,32
customer_70,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,136621,engineering,10
customer_22,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,21040,energy,24
customer_76,vehicle_7,HILUX CS DSL 4X4,262854,133694,mining,28
customer_28,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50242,agribusiness,20
customer_57,vehicle_1,SAVEIRO CS RB MPI,82245,54948,energy,32
customer_55,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22796,energy,32
customer_31,vehicle_1,SAVEIRO CS RB MPI,82245,58198,engineering,9
customer_27,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,59723,energy,31
customer_16,vehicle_1,SAVEIRO CS RB MPI,82245,63258,other,7
customer_41,vehicle_8,GM-S10 CABINE SIMPLES,175555,112304,energy,17
customer_71,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,55712,energy,20
customer_4,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,155679,agribusiness,20
customer_59,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,49075,energy,29
customer_19,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,115487,energy,16
customer_16,vehicle_6,TOYOTA-HILUX CS 4X4,172298,124971,other,23
customer_72,vehicle_7,HILUX CS DSL 4X4,262854,125843,mining,36
customer_72,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,48190,mining,15
customer_73,vehicle_6,TOYOTA-HILUX CS 4X4,172298,121982,engineering,9
customer_53,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,40032,mining,25
customer_13,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,69237,other,14
customer_45,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,51486,energy,16
customer_7,vehicle_8,GM-S10 CABINE SIMPLES,175555,136013,other,18
customer_66,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58513,energy,27
customer_76,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,17280,mining,22
customer_14,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,107008,energy,26
customer_67,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127474,energy,34
customer_27,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25434,energy,22
customer_93,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,63539,other,16
customer_61,vehicle_8,GM-S10 CABINE SIMPLES,175555,131300,agribusiness,23
customer_65,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56284,energy,21
customer_94,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,54027,engineering,8
customer_91,vehicle_7,HILUX CS DSL 4X4,262854,181713,engineering,14
customer_63,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65623,energy,15
customer_65,vehicle_1,SAVEIRO CS RB MPI,82245,52756,energy,21
customer_73,vehicle_8,GM-S10 CABINE SIMPLES,175555,121157,engineering,14
customer_6,vehicle_7,HILUX CS DSL 4X4,262854,183831,energy,23
customer_43,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,94829,mining,33
customer_69,vehicle_6,TOYOTA-HILUX CS 4X4,172298,128123,other,8
customer_12,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45906,energy,29
customer_30,vehicle_8,GM-S10 CABINE SIMPLES,175555,139696,agribusiness,12
customer_47,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,39320,mining,36
customer_37,vehicle_8,GM-S10 CABINE SIMPLES,175555,123148,agribusiness,21
customer_97,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63263,engineering,13
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,38302,mining,31
customer_34,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,65116,agribusiness,12
customer_52,vehicle_1,SAVEIRO CS RB MPI,82245,56621,engineering,13
customer_59,vehicle_1,SAVEIRO CS RB MPI,82245,59269,energy,24
customer_42,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,81530,mining,27
customer_59,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,39221,energy,34
customer_68,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,85511,mining,24
customer_17,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,64706,other,15
customer_83,vehicle_1,SAVEIRO CS RB MPI,82245,63647,other,6
customer_56,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,31572,mining,35
customer_32,vehicle_1,SAVEIRO CS RB MPI,82245,40509,mining,34
customer_3,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24952,engineering,9
customer_95,vehicle_8,GM-S10 CABINE SIMPLES,175555,134380,agribusiness,21
customer_72,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,44052,mining,21
customer_83,vehicle_1,SAVEIRO CS RB MPI,82245,65627,other,22
customer_45,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,55904,energy,17
customer_36,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,53916,energy,16
customer_20,vehicle_7,HILUX CS DSL 4X4,262854,176406,engineering,8
customer_56,vehicle_7,HILUX CS DSL 4X4,262854,126813,mining,30
customer_60,vehicle_8,GM-S10 CABINE SIMPLES,175555,127758,other,10
customer_26,vehicle_7,HILUX CS DSL 4X4,262854,173590,engineering,9
customer_87,vehicle_1,SAVEIRO CS RB MPI,82245,59032,engineering,13
customer_38,vehicle_8,GM-S10 CABINE SIMPLES,175555,114825,energy,12
customer_31,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123614,engineering,9
customer_12,vehicle_1,SAVEIRO CS RB MPI,82245,49774,energy,13
customer_88,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22761,energy,20
customer_95,vehicle_7,HILUX CS DSL 4X4,262854,186738,agribusiness,23
customer_10,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60762,energy,26
customer_74,vehicle_6,TOYOTA-HILUX CS 4X4,172298,121188,agribusiness,17
customer_65,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,101070,energy,21
customer_91,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47746,engineering,11
customer_17,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,67484,other,13
customer_54,vehicle_8,GM-S10 CABINE SIMPLES,175555,114962,energy,23
customer_23,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,109378,mining,23
customer_61,vehicle_1,SAVEIRO CS RB MPI,82245,63980,agribusiness,21
customer_50,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,43495,mining,29
customer_6,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43269,energy,12
customer_11,vehicle_8,GM-S10 CABINE SIMPLES,175555,125501,engineering,15
customer_47,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,92287,mining,17
customer_93,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,62344,other,22
customer_74,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,48568,agribusiness,23
customer_58,vehicle_6,TOYOTA-HILUX CS 4X4,172298,123859,agribusiness,21
customer_15,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,61492,energy,32
customer_17,vehicle_7,HILUX CS DSL 4X4,262854,196449,other,7
customer_45,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,63161,energy,17
customer_33,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,107570,engineering,13
customer_18,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,42708,mining,34
customer_68,vehicle_8,GM-S10 CABINE SIMPLES,175555,95749,mining,31
customer_41,vehicle_8,GM-S10 CABINE SIMPLES,175555,123078,energy,27
customer_10,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,144215,energy,32
customer_40,vehicle_1,SAVEIRO CS RB MPI,82245,60111,engineering,11
customer_88,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,53574,energy,15
customer_82,vehicle_7,HILUX CS DSL 4X4,262854,186071,other,24
customer_36,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,144091,energy,36
customer_99,vehicle_8,GM-S10 CABINE SIMPLES,175555,82926,mining,29
customer_22,vehicle_6,TOYOTA-HILUX CS 4X4,172298,109158,energy,13
customer_54,vehicle_1,SAVEIRO CS RB MPI,82245,56860,energy,16
customer_21,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58644,agribusiness,20
customer_36,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,46951,energy,23
customer_62,vehicle_1,SAVEIRO CS RB MPI,82245,58039,engineering,13
customer_95,vehicle_7,HILUX CS DSL 4X4,262854,200700,agribusiness,24
